Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,O3,NOx,NO,Benzene,Toluene,Xylene
2019-06-09 12:00:00,133.2,319.75,36.89,38.52,28.39,1.04,141.06,28.86,9.03,4.9,26.24,0.01
2019-06-09 13:00:00,85.31,219.8,28.3,34.57,20.68,0.91,136.34,21.95,6.55,3.46,17.59,0.0
2019-06-09 14:00:00,60.83,167.32,24.74,31.3,16.16,0.89,133.59,19.92,6.95,2.6,15.67,0.0
2019-06-09 15:00:00,57.16,146.78,24.31,30.62,15.25,0.84,126.78,20.03,7.28,2.14,17.57,0.0
2019-06-09 16:00:00,57.35,148.46,25.75,29.81,14.37,0.89,125.58,20.97,7.12,2.13,17.75,0.0
2019-06-09 17:00:00,53.68,147.05,25.84,30.65,12.89,0.83,123.04,20.65,6.86,2.01,20.69,0.0
2019-06-09 18:00:00,47.43,141.5,31.12,31.05,12.65,0.91,115.14,23.95,7.01,1.9,15.57,0.0
2019-06-09 19:00:00,48.92,148.37,42.78,29.92,14.06,1.1,95.57,30.07,6.75,2.38,17.75,0.0
2019-06-09 20:00:00,58.49,188.08,71.54,29.85,15.6,1.69,54.2,54.56,15.69,3.65,32.23,0.0
2019-06-09 21:00:00,72.21,259.04,91.91,29.76,18.36,2.64,31.11,95.08,49.53,5.58,37.83,0.04
2019-06-09 22:00:00,94.05,313.42,97.83,31.23,18.17,3.17,22.74,128.89,83.98,6.82,43.31,0.09
2019-06-09 23:00:00,103.56,346.38,100.38,31.47,18.73,3.57,29.96,154.4,115.87,7.49,45.7,0.24
2019-06-10 00:00:00,105.06,333.99,100.55,43.57,18.34,3.42,22.54,161.41,109.9,7.83,46.49,0.27
2019-06-10 01:00:00,108.57,318.18,88.37,36.57,16.61,2.76,31.35,136.78,98.82,8.1,50.15,0.2
2019-06-10 02:00:00,105.38,284.81,83.91,38.0,16.41,2.21,23.99,119.59,83.1,7.61,46.87,0.1
2019-06-10 03:00:00,93.86,247.46,81.02,39.48,16.84,1.78,22.52,108.45,71.94,6.5,40.0,0.11
2019-06-10 04:00:00,89.73,223.7,73.23,35.92,16.87,1.52,21.29,94.33,59.92,5.93,38.89,0.1
2019-06-10 05:00:00,80.08,205.13,67.31,33.37,15.98,1.31,17.61,82.11,50.49,5.08,33.34,0.1
2019-06-10 06:00:00,78.67,204.18,67.87,35.28,16.01,1.45,15.09,91.45,61.65,4.56,30.05,0.08
2019-06-10 07:00:00,87.1,229.51,71.51,35.19,16.38,1.68,17.66,91.14,59.18,4.61,27.51,0.07
2019-06-10 08:00:00,85.57,269.48,73.11,36.2,19.02,1.49,31.47,81.55,45.38,4.55,29.56,0.04
2019-06-10 09:00:00,84.31,256.41,64.19,39.12,20.07,1.27,56.64,60.07,27.57,4.04,21.2,0.01
2019-06-10 10:00:00,84.88,250.15,59.07,45.39,21.0,1.29,89.63,54.29,23.46,3.66,14.57,0.0
2019-06-10 11:00:00,82.14,245.21,37.0,81.64,12.09,1.06,105.38,40.99,19.2,3.63,6.08,0.0
2019-06-10 12:00:00,57.8,182.43,29.79,46.36,14.18,0.87,114.19,25.57,9.65,2.32,17.37,0.0
2019-06-10 13:00:00,52.57,172.72,27.92,43.94,13.46,0.87,119.74,23.57,8.57,2.05,29.11,0.01
2019-06-10 14:00:00,51.36,172.67,25.67,29.24,11.66,0.82,109.28,20.3,10.13,1.83,16.52,0.04
2019-06-10 15:00:00,48.56,166.14,25.09,27.8,10.36,0.71,103.12,19.51,7.41,2.04,21.52,0.15
2019-06-10 16:00:00,43.93,185.55,24.56,26.87,10.62,0.74,96.47,22.01,8.88,1.71,24.78,0.15
2019-06-10 17:00:00,44.26,189.88,27.65,30.39,10.94,0.72,95.42,32.82,19.43,1.55,20.67,0.15
2019-06-10 18:00:00,42.1,178.68,33.76,30.98,11.07,0.81,90.66,36.06,18.04,1.71,22.76,0.15
2019-06-10 19:00:00,41.33,173.49,52.61,28.15,11.75,1.13,66.84,44.35,20.63,2.24,36.17,0.2
2019-06-10 20:00:00,50.02,203.66,79.74,27.72,13.53,1.82,35.38,68.58,27.86,3.71,53.92,0.27
2019-06-10 21:00:00,76.44,255.44,89.11,27.93,15.22,2.73,22.11,102.88,62.18,6.06,59.34,0.26
2019-06-10 22:00:00,94.63,315.83,95.13,29.65,16.68,3.17,17.55,144.12,104.76,6.59,75.5,0.44
2019-06-10 23:00:00,99.19,339.04,98.49,30.7,19.46,3.58,16.84,162.36,123.5,6.87,73.74,0.81
2019-06-11 00:00:00,98.85,355.34,95.74,37.03,19.97,3.56,15.95,168.01,145.31,6.84,71.0,0.92
2019-06-11 01:00:00,101.22,340.7,90.92,37.26,17.66,3.11,15.6,178.29,148.64,7.02,68.78,0.97
2019-06-11 02:00:00,101.98,317.17,77.02,40.78,18.76,1.99,21.91,117.79,86.12,6.68,60.5,0.77
2019-06-11 03:00:00,95.84,381.48,49.19,33.49,14.28,0.98,30.41,50.41,26.1,4.16,36.65,0.85
2019-06-11 04:00:00,110.69,624.18,40.92,27.7,12.55,0.83,40.85,40.31,20.15,2.4,23.26,0.48
2019-06-11 05:00:00,134.39,711.03,42.34,25.61,13.82,0.74,40.64,42.82,23.05,2.1,20.95,0.27
2019-06-11 06:00:00,157.88,787.88,39.16,25.93,14.7,0.79,18.69,44.88,27.33,2.0,19.57,0.16
2019-06-11 07:00:00,188.86,830.5,39.14,25.22,11.56,0.93,18.83,43.69,25.34,1.81,16.56,0.15
2019-06-11 08:00:00,204.29,834.09,44.62,27.46,13.57,1.14,22.53,47.92,26.67,2.17,15.11,0.15
2019-06-11 09:00:00,217.37,786.94,48.85,28.43,18.09,1.13,34.83,45.34,20.18,2.76,15.04,0.16
2019-06-11 10:00:00,234.44,767.09,47.33,29.38,19.72,1.15,45.63,43.06,18.07,3.06,16.23,0.13
2019-06-11 11:00:00,223.99,829.95,36.2,34.1,14.43,0.91,49.05,42.41,24.23,2.67,15.82,0.14
2019-06-11 12:00:00,167.28,736.05,28.38,34.06,11.21,0.77,65.03,37.27,24.57,2.17,25.51,0.17
2019-06-11 13:00:00,117.15,538.97,27.18,32.82,9.3,0.83,69.64,33.35,23.0,1.53,17.98,0.09
2019-06-11 14:00:00,83.09,299.36,24.41,32.01,8.28,0.74,66.72,32.42,22.69,1.39,30.4,0.11
2019-06-11 15:00:00,57.1,195.99,24.53,34.1,8.21,0.74,66.76,35.44,11.21,1.22,17.93,0.17
2019-06-11 16:00:00,57.12,244.91,31.55,30.05,9.17,0.72,61.24,29.08,15.44,1.88,18.11,0.09
2019-06-11 17:00:00,59.38,281.21,27.91,33.62,8.98,0.79,72.41,26.47,13.69,1.39,20.4,0.08
2019-06-11 18:00:00,52.5,233.84,30.64,33.21,9.45,0.82,68.13,27.33,13.99,1.38,16.74,0.1
2019-06-11 19:00:00,53.64,231.96,50.76,32.13,10.49,1.11,44.39,45.14,22.68,2.02,20.62,0.17
2019-06-11 20:00:00,57.95,263.48,72.0,32.91,12.49,1.75,23.55,75.89,43.45,4.51,35.5,0.24
2019-06-11 21:00:00,76.53,348.74,75.27,33.88,14.12,2.42,19.82,101.53,71.14,6.1,49.62,0.43
2019-06-11 22:00:00,90.81,380.62,75.3,34.39,16.13,2.87,23.45,127.27,102.15,6.72,60.19,0.51
2019-06-11 23:00:00,98.87,385.09,77.31,36.18,17.44,2.91,23.02,140.2,116.16,7.8,60.76,0.79
2019-06-12 00:00:00,96.17,391.67,74.46,36.37,17.76,2.16,20.66,106.56,80.09,6.43,46.52,0.97
2019-06-12 01:00:00,89.85,364.01,58.58,29.81,16.87,1.45,19.76,69.64,42.14,4.68,39.8,1.04
2019-06-12 02:00:00,83.26,332.39,37.54,30.87,14.14,1.08,41.27,36.0,17.91,3.9,32.59,0.71
2019-06-12 03:00:00,78.0,290.39,25.24,29.8,11.99,0.74,50.71,21.93,10.0,2.83,16.69,0.29
2019-06-12 04:00:00,56.91,177.36,24.3,27.14,12.85,0.74,50.56,20.49,8.59,1.98,10.33,0.14
2019-06-12 05:00:00,41.66,122.84,26.82,25.58,12.17,0.65,45.88,21.43,7.98,1.83,10.51,0.13
2019-06-12 06:00:00,30.84,100.73,28.41,25.32,11.31,0.73,47.37,21.91,7.34,1.45,11.68,0.22
2019-06-12 07:00:00,41.55,149.37,27.42,27.07,11.44,0.89,48.14,20.96,6.67,1.61,10.63,0.11
2019-06-12 08:00:00,58.24,248.86,25.38,28.23,11.49,0.82,51.67,20.94,7.83,1.8,8.31,0.13
2019-06-12 09:00:00,53.97,303.64,24.02,30.43,12.24,0.78,59.72,20.32,7.76,1.28,8.21,0.12
2019-06-12 10:00:00,46.54,292.93,26.61,38.78,13.25,0.77,66.55,22.06,8.89,1.17,6.97,0.11
2019-06-12 11:00:00,49.94,325.09,27.45,45.76,13.53,0.74,75.36,19.7,6.72,1.32,8.96,0.16
2019-06-12 12:00:00,55.32,287.54,26.57,46.87,12.23,0.88,79.68,19.27,6.76,1.32,10.46,0.27
2019-06-12 13:00:00,54.56,254.64,24.54,43.24,11.26,0.92,87.61,20.05,8.6,1.79,9.63,0.08
2019-06-12 14:00:00,53.52,198.59,22.22,32.05,10.67,0.86,89.67,18.11,6.99,1.38,7.6,0.11
2019-06-12 15:00:00,51.04,173.67,23.2,37.66,10.25,0.87,93.29,25.07,18.19,1.56,7.41,0.12
2019-06-12 16:00:00,50.03,160.22,24.99,43.74,9.93,0.92,97.0,29.27,18.13,1.2,7.34,0.1
2019-06-12 17:00:00,48.42,152.79,24.19,43.88,9.81,0.95,97.24,30.01,21.05,1.26,8.15,0.08
2019-06-12 18:00:00,47.56,156.32,27.85,40.4,10.62,0.96,95.79,25.79,11.75,1.67,22.17,0.12
2019-06-12 19:00:00,52.86,180.25,33.93,38.34,9.95,0.92,77.29,30.17,12.93,1.92,16.96,0.44
2019-06-12 20:00:00,96.18,345.19,27.43,36.1,9.15,0.86,58.76,32.19,19.36,1.57,12.77,0.18
2019-06-12 21:00:00,95.44,278.07,32.02,34.44,8.3,0.82,43.68,37.62,23.21,1.29,9.34,0.47
2019-06-12 22:00:00,47.71,162.33,30.05,34.18,8.02,0.88,43.96,33.47,19.74,1.1,10.03,0.26
2019-06-12 23:00:00,56.97,332.12,27.83,33.48,8.35,0.8,49.38,31.68,18.61,1.27,14.47,0.42
2019-06-13 00:00:00,66.62,382.72,31.45,32.49,8.34,0.88,47.25,33.24,18.03,1.48,13.17,0.42
2019-06-13 01:00:00,53.53,270.03,28.44,32.61,9.52,0.88,42.71,31.69,16.93,1.51,16.13,0.19
2019-06-13 02:00:00,47.6,192.99,30.91,28.15,10.11,0.91,32.26,24.41,7.62,1.42,12.05,0.23
2019-06-13 03:00:00,46.05,167.7,30.88,29.1,11.09,0.84,32.48,23.04,6.52,1.56,14.35,0.13
2019-06-13 04:00:00,47.63,161.0,32.79,27.11,11.84,0.79,28.57,25.23,7.78,1.86,13.09,0.24
2019-06-13 05:00:00,50.87,154.04,35.93,25.75,12.61,0.84,24.92,28.89,10.11,1.83,13.91,0.3
2019-06-13 06:00:00,51.14,161.21,40.8,25.85,13.07,0.88,22.37,36.12,14.65,1.77,12.72,0.77
2019-06-13 07:00:00,55.43,183.05,48.81,28.03,13.05,1.16,21.53,50.75,26.15,2.08,15.84,0.52
2019-06-13 08:00:00,62.32,223.01,47.38,30.2,14.74,1.05,30.96,47.53,23.41,2.36,16.07,0.39
2019-06-13 09:00:00,69.06,236.56,40.32,29.3,17.38,1.01,44.33,36.91,16.01,2.2,13.66,0.11
2019-06-13 10:00:00,59.44,206.88,32.6,35.74,15.04,0.99,60.01,31.81,16.08,1.84,14.41,0.13
2019-06-13 11:00:00,49.97,173.34,28.88,38.39,11.84,0.88,72.07,25.48,11.29,1.71,13.13,0.13
2019-06-13 12:00:00,46.83,152.29,26.51,37.92,10.85,0.9,85.17,22.45,9.08,1.65,16.01,0.1
2019-06-13 13:00:00,45.24,135.59,20.9,28.78,10.74,0.87,83.48,20.59,8.9,1.2,15.0,0.09
2019-06-13 14:00:00,37.68,111.26,19.08,27.89,9.19,0.79,84.79,19.88,9.13,1.29,12.65,0.11
2019-06-13 15:00:00,36.79,108.23,18.01,29.54,9.37,0.79,86.01,18.37,7.92,1.07,15.33,0.07
2019-06-13 16:00:00,38.74,124.53,18.85,29.25,9.43,0.8,88.01,18.53,8.54,1.12,15.1,0.11
2019-06-13 17:00:00,43.42,145.68,19.37,29.87,10.29,0.78,88.68,20.04,9.7,1.05,10.31,0.14
2019-06-13 18:00:00,47.38,165.66,24.49,29.88,10.43,0.87,83.71,23.97,10.86,1.28,11.47,0.26
2019-06-13 19:00:00,49.14,176.87,35.27,28.05,10.89,1.12,64.28,30.69,12.19,1.63,18.17,0.27
2019-06-13 20:00:00,55.34,209.04,54.09,28.21,12.9,1.5,44.18,47.18,18.75,2.44,27.26,0.11
2019-06-13 21:00:00,64.09,239.53,61.85,29.29,13.35,1.93,35.18,52.07,18.78,3.92,37.53,0.2
2019-06-13 22:00:00,72.47,246.97,58.02,30.23,13.48,2.01,33.58,49.53,18.09,5.35,39.87,0.92
2019-06-13 23:00:00,67.08,224.27,43.08,28.44,13.3,1.31,33.86,36.61,13.29,3.44,29.27,0.98
2019-06-14 00:00:00,49.87,165.14,34.06,28.43,12.7,1.09,34.04,30.41,12.44,1.94,25.23,1.42
2019-06-14 01:00:00,49.54,156.63,34.28,27.68,13.52,0.92,28.74,31.04,13.64,1.9,20.44,3.16
2019-06-14 02:00:00,57.79,166.8,29.29,29.01,14.56,0.84,30.6,24.7,9.1,1.97,19.09,3.12
2019-06-14 03:00:00,50.08,142.29,24.83,28.27,13.31,0.79,29.83,21.9,8.17,1.73,17.53,1.13
2019-06-14 04:00:00,41.69,122.77,24.76,27.46,12.96,0.74,27.69,23.9,10.8,1.62,14.83,0.2
2019-06-14 05:00:00,42.6,122.95,23.74,24.72,13.48,0.74,26.52,23.39,11.4,1.81,13.55,0.1
2019-06-14 06:00:00,46.16,135.16,27.73,24.42,13.62,0.8,23.51,29.46,16.57,1.88,10.26,0.25
2019-06-14 07:00:00,49.58,154.71,28.3,25.04,14.06,0.86,23.94,31.31,17.69,2.06,10.64,0.42
2019-06-14 08:00:00,53.76,188.05,27.04,25.65,14.54,0.91,33.05,33.47,20.11,2.06,12.15,0.23
2019-06-14 09:00:00,53.45,204.74,25.94,25.87,14.21,1.01,48.22,28.62,16.17,1.86,10.33,0.26
2019-06-14 10:00:00,54.71,216.52,27.11,26.33,13.13,0.83,68.87,28.58,15.31,1.85,11.16,0.24
2019-06-14 11:00:00,56.86,218.95,24.87,26.15,12.14,0.85,88.15,23.49,10.62,1.88,11.61,0.14
2019-06-14 12:00:00,57.83,208.08,22.99,24.34,10.34,0.75,98.94,22.33,10.45,1.7,14.1,0.12
2019-06-14 13:00:00,53.86,193.34,21.77,23.66,10.01,0.79,104.76,19.81,7.9,1.38,19.07,0.12
2019-06-14 14:00:00,52.84,193.92,21.65,20.26,9.96,0.75,105.27,21.5,10.14,1.31,9.87,0.07
2019-06-14 15:00:00,52.73,198.3,20.17,19.1,9.23,0.74,107.98,18.45,7.66,1.25,11.24,0.09
2019-06-14 16:00:00,50.88,194.9,22.47,19.2,9.69,0.72,111.43,23.46,11.08,1.22,17.43,0.11
2019-06-14 17:00:00,53.82,196.59,23.73,19.39,10.68,0.75,114.6,22.4,9.98,1.46,20.87,0.4
2019-06-14 18:00:00,49.91,177.12,28.61,20.01,12.02,0.93,108.96,25.83,10.32,1.61,18.92,0.02
2019-06-14 19:00:00,45.53,168.93,43.67,19.87,11.42,0.96,87.88,36.36,13.02,1.75,34.16,0.1
2019-06-14 20:00:00,49.54,187.45,70.81,19.64,12.73,1.49,53.2,57.71,19.72,2.95,41.55,0.27
2019-06-14 21:00:00,60.3,242.85,92.18,20.82,14.59,2.16,28.86,84.08,37.52,4.72,44.14,0.63
2019-06-14 22:00:00,75.86,279.9,94.28,21.59,16.54,2.54,19.5,108.04,61.61,6.56,53.46,1.1
2019-06-14 23:00:00,81.85,280.84,95.47,23.48,19.98,2.73,18.96,130.84,86.64,7.15,53.56,0.99
2019-06-15 00:00:00,87.34,283.52,88.07,25.79,23.22,2.61,20.37,117.73,76.77,7.1,53.09,1.35
2019-06-15 01:00:00,91.36,285.43,78.21,25.75,22.23,2.06,20.78,103.16,64.97,7.15,49.02,1.8
2019-06-15 02:00:00,91.5,260.16,74.01,26.49,21.65,1.8,19.98,100.15,66.84,6.1,42.39,1.07
2019-06-15 03:00:00,99.09,271.46,76.5,26.92,21.77,1.5,18.25,97.97,64.02,6.44,40.26,0.84
2019-06-15 04:00:00,99.96,251.84,70.51,25.65,28.03,1.18,18.31,70.79,36.0,6.08,41.72,0.96
2019-06-15 05:00:00,102.17,247.49,59.82,24.1,24.92,1.0,22.78,52.99,22.22,4.74,32.48,1.1
2019-06-15 06:00:00,90.94,229.36,61.69,22.67,22.92,1.04,18.38,59.54,29.54,4.32,23.18,1.22
2019-06-15 07:00:00,88.8,247.52,62.28,24.33,26.56,1.2,20.95,64.23,34.13,4.33,21.1,1.3
2019-06-15 08:00:00,105.39,298.91,60.53,27.24,31.0,1.26,34.76,60.8,31.53,4.44,20.05,0.56
2019-06-15 09:00:00,120.32,312.66,48.6,25.08,30.16,1.16,68.12,43.0,17.98,4.01,17.48,0.61
2019-06-15 10:00:00,104.64,299.49,37.11,23.99,24.16,1.0,96.56,34.03,15.0,3.54,15.26,0.31
2019-06-15 11:00:00,77.93,267.9,28.61,22.63,17.63,0.94,111.52,29.62,15.32,3.03,17.62,0.08
2019-06-15 12:00:00,63.75,256.33,24.82,22.03,15.11,0.76,114.36,22.53,9.49,2.57,16.95,0.32
2019-06-15 13:00:00,71.36,269.01,22.48,22.09,12.71,0.84,105.22,20.49,8.48,1.76,21.25,0.16
2019-06-15 14:00:00,70.87,305.43,20.8,21.46,9.96,0.75,97.8,19.51,8.32,2.2,17.13,0.21
2019-06-15 15:00:00,75.0,322.49,20.63,21.84,8.45,0.86,96.36,20.85,10.09,1.65,17.97,0.26
2019-06-15 16:00:00,69.47,306.24,21.02,22.73,8.43,0.82,96.53,21.16,9.94,1.39,25.36,0.15
2019-06-15 17:00:00,63.45,276.0,23.21,23.46,9.29,0.88,89.52,22.47,10.52,1.33,19.25,0.25
2019-06-15 18:00:00,57.19,254.2,27.09,23.72,8.91,0.99,83.42,25.48,11.61,1.89,18.1,0.22
2019-06-15 19:00:00,55.16,240.22,41.37,23.47,9.75,1.14,65.76,38.31,17.45,2.28,24.63,0.33
2019-06-15 20:00:00,59.49,251.07,63.82,23.25,11.97,1.34,37.42,55.9,23.23,3.53,31.59,1.12
2019-06-15 21:00:00,71.92,293.15,55.18,23.76,12.28,1.3,36.1,50.43,21.91,4.73,46.37,0.52
2019-06-15 22:00:00,77.98,309.45,35.29,22.2,10.4,1.0,42.19,33.37,15.35,2.65,27.03,1.09
2019-06-15 23:00:00,69.47,252.93,29.98,21.6,9.92,0.99,42.49,28.02,12.53,1.81,21.12,0.13
2019-06-16 00:00:00,58.51,225.02,24.51,22.52,10.44,0.79,45.79,23.17,10.88,1.51,15.62,0.13
2019-06-16 01:00:00,57.51,250.18,19.85,21.8,9.76,0.74,50.58,18.88,8.35,1.33,15.25,0.51
2019-06-16 02:00:00,68.42,380.9,16.72,23.31,8.9,0.72,52.95,17.12,8.96,1.03,9.1,0.08
2019-06-16 03:00:00,73.85,374.5,17.53,23.16,9.57,0.59,56.73,18.38,9.21,0.98,10.43,0.15
2019-06-16 04:00:00,64.53,314.47,17.28,22.42,10.24,0.6,52.17,18.01,9.15,0.72,11.53,0.23
2019-06-16 05:00:00,42.76,114.12,16.66,21.68,10.68,0.59,46.21,18.26,9.59,0.77,9.69,0.11
2019-06-16 06:00:00,35.29,87.83,20.1,21.63,10.05,0.69,39.9,23.27,13.46,0.8,9.37,0.14
2019-06-16 07:00:00,33.58,81.5,20.66,22.54,10.91,0.69,36.33,22.94,12.82,0.98,8.95,0.15
2019-06-16 08:00:00,34.17,93.25,18.19,23.37,10.89,0.78,39.81,20.73,12.04,1.03,6.65,0.14
2019-06-16 09:00:00,38.38,120.4,18.52,23.37,10.28,0.92,45.7,24.01,15.71,0.97,9.17,0.17
2019-06-16 10:00:00,45.67,184.09,20.39,24.15,9.3,0.82,45.35,27.05,18.08,1.01,13.95,0.16
2019-06-16 11:00:00,42.99,247.74,21.25,23.1,8.84,0.81,43.85,21.99,11.62,0.86,13.5,0.3
2019-06-16 12:00:00,29.29,94.79,23.48,23.75,9.6,0.88,36.78,24.78,13.27,1.33,15.31,0.4
2019-06-16 13:00:00,31.19,82.79,24.56,25.52,9.34,0.94,35.01,24.7,12.54,1.48,19.55,0.65
2019-06-16 14:00:00,27.61,79.64,22.61,26.35,10.3,0.91,45.49,22.79,11.2,1.3,17.92,0.4
2019-06-16 15:00:00,28.09,81.27,19.04,27.18,10.26,0.86,61.05,18.88,9.18,1.26,15.42,0.13
2019-06-16 16:00:00,28.92,92.23,17.76,27.64,9.49,0.78,65.38,18.3,9.65,0.93,13.03,0.0
2019-06-16 17:00:00,27.56,97.8,16.35,27.89,8.66,0.77,63.77,18.55,10.13,0.89,9.45,0.11
2019-06-16 18:00:00,35.54,111.09,16.8,28.37,8.03,0.78,61.4,20.48,11.74,0.8,11.42,0.06
2019-06-16 19:00:00,34.74,136.74,18.16,27.0,7.97,0.79,52.91,20.72,11.24,0.87,10.84,0.02
2019-06-16 20:00:00,43.3,186.38,21.07,25.61,8.52,0.84,45.78,21.82,11.18,1.12,9.31,0.01
2019-06-16 21:00:00,45.33,178.83,25.99,26.59,8.79,0.9,40.43,26.11,12.63,1.22,12.25,0.0
2019-06-16 22:00:00,40.13,127.5,27.84,26.28,8.91,0.95,31.99,26.42,12.9,1.26,11.42,0.0
2019-06-16 23:00:00,42.2,119.98,28.23,31.46,9.16,0.95,28.13,26.5,12.43,1.37,12.25,0.0
2019-06-17 00:00:00,41.03,115.71,26.84,32.82,9.64,0.86,27.36,26.11,13.11,1.31,12.09,0.0
2019-06-17 01:00:00,43.84,128.27,22.16,29.27,9.79,0.83,28.97,19.56,8.37,1.39,12.84,0.0
2019-06-17 02:00:00,46.24,134.07,19.3,29.59,9.64,0.76,33.09,17.94,8.41,1.19,8.49,0.34
2019-06-17 03:00:00,40.54,114.79,19.72,30.69,11.03,0.69,33.69,18.41,8.99,0.97,8.15,0.42
2019-06-17 04:00:00,36.14,96.34,20.38,27.15,11.56,0.66,33.77,18.83,8.43,0.92,10.5,0.08
2019-06-17 05:00:00,35.74,88.84,23.21,27.4,11.14,0.68,31.63,20.27,8.72,1.04,7.74,0.36
2019-06-17 06:00:00,38.56,93.83,27.87,27.09,13.3,0.73,27.31,25.49,11.32,1.4,7.41,0.25
2019-06-17 07:00:00,44.13,108.43,29.39,27.7,15.09,0.8,27.84,28.53,14.21,1.62,6.94,0.14
2019-06-17 08:00:00,48.36,126.1,26.74,28.4,15.06,0.86,32.8,26.43,13.22,1.61,9.36,0.23
2019-06-17 09:00:00,53.34,153.32,24.03,26.95,12.56,0.87,36.18,24.66,12.79,1.56,9.58,0.02
2019-06-17 10:00:00,51.32,181.06,22.74,25.91,10.79,0.88,35.94,24.11,12.86,1.36,7.95,0.17
2019-06-17 11:00:00,50.31,200.94,20.24,25.13,9.63,0.8,43.73,21.35,10.94,1.24,9.34,0.25
2019-06-17 12:00:00,44.89,165.8,22.86,26.15,9.17,0.8,49.25,26.06,16.34,1.5,12.44,0.0
2019-06-17 13:00:00,36.68,132.51,22.21,28.08,8.95,0.82,53.4,23.59,14.18,2.28,17.03,0.08
2019-06-17 14:00:00,32.97,152.31,21.78,25.96,8.87,0.88,55.93,21.61,13.51,1.53,16.43,1.8
2019-06-17 15:00:00,26.63,107.11,26.15,26.81,9.32,1.01,58.78,27.4,15.2,2.7,25.65,2.23
2019-06-17 16:00:00,26.33,104.1,27.55,26.33,10.32,1.04,53.41,27.21,13.47,1.52,16.47,0.08
2019-06-17 17:00:00,28.29,121.28,24.84,26.02,10.68,0.99,48.07,25.73,14.93,1.45,20.16,0.35
2019-06-17 18:00:00,30.21,128.06,28.79,26.48,10.12,0.9,50.47,29.37,18.56,1.38,15.06,0.02
2019-06-17 19:00:00,29.33,116.45,32.97,24.93,9.99,0.91,49.53,35.12,18.01,1.66,19.8,2.03
2019-06-17 20:00:00,33.51,138.34,43.69,23.97,10.93,1.07,35.6,40.74,18.49,2.12,19.92,4.2
2019-06-17 21:00:00,40.5,152.77,61.41,23.3,12.19,1.41,17.62,55.02,23.19,3.67,39.35,5.34
2019-06-17 22:00:00,52.96,200.21,40.93,23.76,13.65,1.14,37.27,37.31,15.38,4.15,40.73,4.35
2019-06-17 23:00:00,52.54,229.35,24.48,23.43,12.34,0.88,71.9,21.12,7.63,2.41,19.65,3.62
2019-06-18 00:00:00,44.6,164.22,20.87,23.57,9.4,0.85,68.02,17.87,6.84,1.52,11.71,1.43
2019-06-18 01:00:00,37.08,89.89,21.29,23.4,8.15,0.82,57.03,18.5,7.69,1.15,10.22,0.69
2019-06-18 02:00:00,32.28,73.22,19.28,24.37,7.2,0.81,53.1,16.8,7.31,1.01,9.18,0.41
2019-06-18 03:00:00,27.74,52.83,17.61,24.5,6.94,0.79,46.84,16.17,7.6,0.86,11.11,0.88
2019-06-18 04:00:00,29.54,58.78,15.26,22.87,6.73,0.81,48.0,15.01,7.62,0.63,7.56,1.02
2019-06-18 05:00:00,23.22,32.69,21.51,22.46,6.52,0.79,46.55,18.84,8.53,0.64,7.07,0.0
2019-06-18 06:00:00,22.29,33.41,28.25,22.97,6.37,0.83,37.27,25.13,12.2,0.87,9.45,0.0
2019-06-18 07:00:00,21.71,39.71,26.53,22.94,6.52,0.77,37.2,26.09,13.48,0.99,8.98,0.0
2019-06-18 08:00:00,21.61,45.07,27.8,24.49,6.83,0.79,37.8,31.39,18.6,0.95,8.54,0.0
2019-06-18 09:00:00,24.33,58.25,27.04,23.73,6.89,0.76,45.41,32.06,18.29,0.99,8.75,0.0
2019-06-18 10:00:00,21.78,58.74,21.04,24.25,7.04,0.75,51.78,22.83,13.85,0.98,7.44,0.0
2019-06-18 11:00:00,23.35,66.01,20.81,23.7,7.52,0.91,56.38,21.55,10.97,1.25,21.27,0.18
2019-06-18 12:00:00,20.52,65.98,28.6,24.23,7.56,1.05,59.17,29.31,14.79,1.46,28.16,0.5
2019-06-18 13:00:00,24.17,74.12,26.47,26.64,8.37,0.91,63.74,25.49,11.8,1.61,25.27,0.45
2019-06-18 14:00:00,30.77,78.17,23.19,27.44,8.58,0.8,65.5,22.07,10.89,1.83,29.64,0.36
2019-06-18 15:00:00,26.62,69.38,22.09,25.55,8.12,0.77,72.62,21.45,10.39,1.16,16.3,0.2
2019-06-18 16:00:00,23.26,66.82,24.57,26.16,7.94,0.87,71.69,23.48,11.06,1.43,18.14,1.3
2019-06-18 17:00:00,23.27,75.35,29.41,27.41,8.45,0.99,68.07,26.98,12.36,1.63,22.79,0.09
2019-06-18 18:00:00,25.92,84.88,40.69,28.0,8.92,1.01,55.35,34.57,15.01,2.06,27.25,0.02
2019-06-18 19:00:00,33.18,100.74,46.79,28.29,8.61,1.15,48.27,38.05,13.17,3.11,38.03,0.96
2019-06-18 20:00:00,34.07,117.46,58.09,27.8,8.45,1.39,33.1,47.04,16.01,3.76,40.94,0.22
2019-06-18 21:00:00,44.63,141.65,68.82,27.64,9.43,1.79,18.84,68.14,34.01,4.4,53.95,0.37
2019-06-18 22:00:00,54.29,179.84,69.73,28.99,10.13,2.1,17.0,78.88,45.94,5.92,56.18,0.7
2019-06-18 23:00:00,59.18,201.43,70.05,32.9,11.25,2.12,17.11,85.29,54.9,5.8,57.65,0.79
